Layer name;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004
533;0;0;0;3;3;0.429;4;4;0.571;0;0;0;0;0;0;0;0;0;0;0;0
534;0;0;0;53;53;0.964;2;2;0.036;0;0;0;0;0;0;0;0;0;0;0;0
535;0;0;0;81;80;0.988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
536;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
537;0;0;0;42;41;0.976;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
538;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
539;0;0;0;2;2;0.2;8;8;0.8;0;0;0;0;0;0;0;0;0;0;0;0
540;0;0;0;8;8;0.421;11;11;0.579;0;0;0;0;0;0;0;0;0;0;0;0
541;0;0;0;4;4;0.571;3;3;0.429;0;0;0;0;0;0;0;0;0;0;0;0
542;0;0;0;5;4;0.444;5;4;0.444;0;0;0;0;0;0;0;0;0;0;0;0
543;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
544;0;0;0;2;2;0.4;3;3;0.6;0;0;0;0;0;0;0;0;0;0;0;0
545;0;0;0;9;8;0.727;3;2;0.182;0;0;0;0;0;0;0;0;0;0;0;0
546;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
547;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
548;0;0;0;2;1;0.333;2;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
549;0;0;0;2;1;0.067;14;13;0.867;0;0;0;0;0;0;0;0;0;0;0;0
550;0;0;0;5;5;0.5;5;5;0.5;0;0;0;0;0;0;0;0;0;0;0;0
551;0;0;0;8;8;0.8;2;2;0.2;0;0;0;0;0;0;0;0;0;0;0;0
554;0;0;0;27;26;0.929;2;1;0.036;0;0;0;0;0;0;0;0;0;0;0;0
556;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
557;0;0;0;13;13;0.591;9;9;0.409;0;0;0;0;0;0;0;0;0;0;0;0
560;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
574;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
575;0;0;0;12;12;0.923;1;1;0.077;0;0;0;0;0;0;0;0;0;0;0;0
576;0;0;0;26;26;0.963;1;1;0.037;0;0;0;0;0;0;0;0;0;0;0;0
577;0;0;0;19;19;0.95;1;1;0.05;0;0;0;0;0;0;0;0;0;0;0;0
578;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
579;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
580;0;0;0;16;16;0.941;1;1;0.059;0;0;0;0;0;0;0;0;0;0;0;0
581;0;0;0;15;15;0.938;1;1;0.062;0;0;0;0;0;0;0;0;0;0;0;0
582;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
583;0;0;0;30;28;0.549;23;21;0.412;0;0;0;0;0;0;0;0;0;0;0;0
584;0;0;0;132;132;0.978;3;3;0.022;0;0;0;0;0;0;0;0;0;0;0;0
585;0;0;0;30;30;0.938;2;2;0.062;0;0;0;0;0;0;0;0;0;0;0;0
586;0;0;0;42;42;0.977;1;1;0.023;0;0;0;0;0;0;0;0;0;0;0;0
587;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
588;0;0;0;9;8;0.889;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
589;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
590;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
591;0;0;0;4;4;0.444;5;5;0.556;0;0;0;0;0;0;0;0;0;0;0;0
592;0;0;0;1;1;0.143;6;6;0.857;0;0;0;0;0;0;0;0;0;0;0;0
593;0;0;0;1;1;0.083;11;11;0.917;0;0;0;0;0;0;0;0;0;0;0;0
594;0;0;0;15;14;0.778;4;3;0.167;0;0;0;0;0;0;0;0;0;0;0;0
595;0;0;0;16;16;0.889;2;2;0.111;0;0;0;0;0;0;0;0;0;0;0;0
596;0;0;0;11;11;0.846;2;2;0.154;0;0;0;0;0;0;0;0;0;0;0;0
597;0;0;0;21;21;0.84;4;4;0.16;0;0;0;0;0;0;0;0;0;0;0;0
598;0;0;0;3;3;0.3;7;7;0.7;0;0;0;0;0;0;0;0;0;0;0;0
599;0;0;0;10;10;0.833;2;2;0.167;0;0;0;0;0;0;0;0;0;0;0;0
600;0;0;0;3;3;0.273;8;8;0.727;0;0;0;0;0;0;0;0;0;0;0;0
601;0;0;0;2;2;0.2;8;8;0.8;0;0;0;0;0;0;0;0;0;0;0;0
602;0;0;0;6;6;0.667;3;3;0.333;0;0;0;0;0;0;0;0;0;0;0;0
603;0;0;0;7;7;0.778;2;2;0.222;0;0;0;0;0;0;0;0;0;0;0;0
604;0;0;0;3;3;0.214;11;11;0.786;0;0;0;0;0;0;0;0;0;0;0;0
605;0;0;0;8;8;0.727;3;3;0.273;0;0;0;0;0;0;0;0;0;0;0;0
606;0;0;0;9;9;0.75;3;3;0.25;0;0;0;0;0;0;0;0;0;0;0;0
607;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
608;0;0;0;4;4;0.286;10;10;0.714;0;0;0;0;0;0;0;0;0;0;0;0
609;0;0;0;3;3;0.5;3;3;0.5;0;0;0;0;0;0;0;0;0;0;0;0
610;0;0;0;2;1;0.167;5;4;0.667;0;0;0;0;0;0;0;0;0;0;0;0
611;0;0;0;2;2;0.4;3;3;0.6;0;0;0;0;0;0;0;0;0;0;0;0
612;0;0;0;15;15;0.882;2;2;0.118;0;0;0;0;0;0;0;0;0;0;0;0
613;0;0;0;9;9;0.45;11;11;0.55;0;0;0;0;0;0;0;0;0;0;0;0
614;0;0;0;1;1;0.2;4;4;0.8;0;0;0;0;0;0;0;0;0;0;0;0
616;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
617;0;0;0;2;1;0.2;4;3;0.6;0;0;0;0;0;0;0;0;0;0;0;0
618;0;0;0;5;5;0.625;3;3;0.375;0;0;0;0;0;0;0;0;0;0;0;0
619;0;0;0;10;9;0.643;5;4;0.286;0;0;0;0;0;0;0;0;0;0;0;0
620;0;0;0;44;43;0.935;3;2;0.043;0;0;0;0;0;0;0;0;0;0;0;0
621;0;0;0;6;6;0.667;3;3;0.333;0;0;0;0;0;0;0;0;0;0;0;0
622;0;0;0;14;14;0.583;10;10;0.417;0;0;0;0;0;0;0;0;0;0;0;0
623;0;0;0;41;40;0.976;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
624;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
625;0;0;0;8;8;0.533;7;7;0.467;0;0;0;0;0;0;0;0;0;0;0;0
626;0;0;0;20;20;0.833;4;4;0.167;0;0;0;0;0;0;0;0;0;0;0;0
627;0;0;0;25;25;0.926;2;2;0.074;0;0;0;0;0;0;0;0;0;0;0;0
628;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
629;0;0;0;1;1;0.333;2;2;0.667;0;0;0;0;0;0;0;0;0;0;0;0
630;0;0;0;12;12;0.923;1;1;0.077;0;0;0;0;0;0;0;0;0;0;0;0
631;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
632;0;0;0;35;35;0.921;3;3;0.079;0;0;0;0;0;0;0;0;0;0;0;0
633;0;0;0;5;4;0.667;2;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
634;0;0;0;2;1;0.1;9;8;0.8;0;0;0;0;0;0;0;0;0;0;0;0
635;0;0;0;17;16;0.889;2;1;0.056;0;0;0;0;0;0;0;0;0;0;0;0
636;0;0;0;6;5;0.625;3;2;0.25;0;0;0;0;0;0;0;0;0;0;0;0
637;0;0;0;27;27;0.931;2;2;0.069;0;0;0;0;0;0;0;0;0;0;0;0
638;0;0;0;6;6;0.857;1;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
639;0;0;0;33;32;0.914;3;2;0.057;0;0;0;0;0;0;0;0;0;0;0;0
640;0;0;0;68;67;0.905;7;6;0.081;0;0;0;0;0;0;0;0;0;0;0;0
641;0;0;0;3;2;0.5;2;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
642;0;0;0;3;2;0.667;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
644;0;0;0;10;9;0.818;2;1;0.091;0;0;0;0;0;0;0;0;0;0;0;0
645;0;0;0;5;5;0.625;3;3;0.375;0;0;0;0;0;0;0;0;0;0;0;0
646;0;0;0;15;14;0.875;2;1;0.062;0;0;0;0;0;0;0;0;0;0;0;0
647;0;0;0;8;8;0.889;1;1;0.111;0;0;0;0;0;0;0;0;0;0;0;0
648;0;0;0;6;6;0.6;4;4;0.4;0;0;0;0;0;0;0;0;0;0;0;0
649;0;0;0;7;7;0.7;3;3;0.3;0;0;0;0;0;0;0;0;0;0;0;0
650;0;0;0;20;19;0.633;11;10;0.333;0;0;0;0;0;0;0;0;0;0;0;0
651;0;0;0;8;8;0.889;1;1;0.111;0;0;0;0;0;0;0;0;0;0;0;0
652;0;0;0;41;41;0.976;1;1;0.024;0;0;0;0;0;0;0;0;0;0;0;0
653;0;0;0;5;5;0.714;2;2;0.286;0;0;0;0;0;0;0;0;0;0;0;0
654;0;0;0;19;18;0.9;2;1;0.05;0;0;0;0;0;0;0;0;0;0;0;0
655;0;0;0;6;6;0.5;6;6;0.5;0;0;0;0;0;0;0;0;0;0;0;0
656;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
657;0;0;0;11;11;0.917;1;1;0.083;0;0;0;0;0;0;0;0;0;0;0;0
658;0;0;0;8;7;0.292;17;16;0.667;0;0;0;0;0;0;0;0;0;0;0;0
659;0;0;0;13;13;0.929;1;1;0.071;0;0;0;0;0;0;0;0;0;0;0;0
660;0;0;0;6;6;0.857;1;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
662;0;0;0;1;1;0.071;13;13;0.929;0;0;0;0;0;0;0;0;0;0;0;0
663;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
664;0;0;0;16;16;0.842;3;3;0.158;0;0;0;0;0;0;0;0;0;0;0;0
665;0;0;0;2;2;0.286;5;5;0.714;0;0;0;0;0;0;0;0;0;0;0;0
666;0;0;0;13;13;0.867;2;2;0.133;0;0;0;0;0;0;0;0;0;0;0;0
668;0;0;0;17;16;0.889;2;1;0.056;0;0;0;0;0;0;0;0;0;0;0;0
669;0;0;0;21;21;0.875;3;3;0.125;0;0;0;0;0;0;0;0;0;0;0;0
680;0;0;0;15;14;0.737;5;4;0.211;0;0;0;0;0;0;0;0;0;0;0;0
681;0;0;0;2;1;0.125;7;6;0.75;0;0;0;0;0;0;0;0;0;0;0;0
682;0;0;0;5;5;0.417;7;7;0.583;0;0;0;0;0;0;0;0;0;0;0;0
683;0;0;0;7;7;0.778;2;2;0.222;0;0;0;0;0;0;0;0;0;0;0;0
684;0;0;0;2;1;0.125;7;6;0.75;0;0;0;0;0;0;0;0;0;0;0;0
685;0;0;0;3;2;0.5;2;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
686;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
690;0;0;0;25;23;0.767;7;5;0.167;0;0;0;0;0;0;0;0;0;0;0;0
692;0;0;0;4;3;0.167;15;14;0.778;0;0;0;0;0;0;0;0;0;0;0;0
693;0;0;0;17;17;0.739;6;6;0.261;0;0;0;0;0;0;0;0;0;0;0;0
694;0;0;0;48;47;0.959;2;1;0.02;0;0;0;0;0;0;0;0;0;0;0;0
695;0;0;0;6;5;0.455;6;5;0.455;0;0;0;0;0;0;0;0;0;0;0;0
696;0;0;0;22;22;0.846;4;4;0.154;0;0;0;0;0;0;0;0;0;0;0;0
697;0;0;0;3;3;0.6;2;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
698;0;0;0;4;3;0.6;2;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
699;0;0;0;10;10;0.833;2;2;0.167;0;0;0;0;0;0;0;0;0;0;0;0
700;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
701;0;0;0;24;24;0.8;6;6;0.2;0;0;0;0;0;0;0;0;0;0;0;0
702;0;0;0;12;12;0.667;6;6;0.333;0;0;0;0;0;0;0;0;0;0;0;0
703;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
704;0;0;0;3;3;0.6;2;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
705;0;0;0;44;44;0.957;2;2;0.043;0;0;0;0;0;0;0;0;0;0;0;0
706;0;0;0;2;2;0.4;3;3;0.6;0;0;0;0;0;0;0;0;0;0;0;0
708;0;0;0;4;3;0.6;2;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
709;0;0;0;43;43;0.935;3;3;0.065;0;0;0;0;0;0;0;0;0;0;0;0
710;0;0;0;9;8;0.533;7;6;0.4;0;0;0;0;0;0;0;0;0;0;0;0
711;0;0;0;5;5;0.714;2;2;0.286;0;0;0;0;0;0;0;0;0;0;0;0
712;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
713;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
714;0;0;0;2;1;0.062;15;14;0.875;0;0;0;0;0;0;0;0;0;0;0;0
715;0;0;0;2;2;0.286;5;5;0.714;0;0;0;0;0;0;0;0;0;0;0;0
716;0;0;0;2;1;0.083;11;10;0.833;0;0;0;0;0;0;0;0;0;0;0;0
717;0;0;0;8;8;0.727;3;3;0.273;0;0;0;0;0;0;0;0;0;0;0;0
718;0;0;0;15;14;0.424;19;18;0.545;0;0;0;0;0;0;0;0;0;0;0;0
719;0;0;0;6;5;0.625;3;2;0.25;0;0;0;0;0;0;0;0;0;0;0;0
720;0;0;0;31;30;0.769;9;8;0.205;0;0;0;0;0;0;0;0;0;0;0;0
721;0;0;0;5;5;0.455;6;6;0.545;0;0;0;0;0;0;0;0;0;0;0;0
722;0;0;0;8;8;0.889;1;1;0.111;0;0;0;0;0;0;0;0;0;0;0;0
723;0;0;0;6;6;0.857;1;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
724;0;0;0;27;27;0.931;2;2;0.069;0;0;0;0;0;0;0;0;0;0;0;0
725;0;0;0;3;3;0.429;4;4;0.571;0;0;0;0;0;0;0;0;0;0;0;0
726;0;0;0;9;9;0.9;1;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0
727;0;0;0;2;2;0.4;3;3;0.6;0;0;0;0;0;0;0;0;0;0;0;0
728;0;0;0;2;2;0.25;6;6;0.75;0;0;0;0;0;0;0;0;0;0;0;0
729;0;0;0;28;27;0.931;2;1;0.034;0;0;0;0;0;0;0;0;0;0;0;0
731;0;0;0;75;74;0.925;6;5;0.062;0;0;0;0;0;0;0;0;0;0;0;0
732;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
733;0;0;0;3;2;0.4;3;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
734;0;0;0;7;7;0.875;1;1;0.125;0;0;0;0;0;0;0;0;0;0;0;0
735;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
736;0;0;0;6;5;0.625;3;2;0.25;0;0;0;0;0;0;0;0;0;0;0;0
737;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
738;0;0;0;12;11;0.524;10;9;0.429;0;0;0;0;0;0;0;0;0;0;0;0
740;0;0;0;22;21;0.955;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
741;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
742;0;0;0;6;5;0.238;16;15;0.714;0;0;0;0;0;0;0;0;0;0;0;0
743;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
744;0;0;0;6;6;0.6;4;4;0.4;0;0;0;0;0;0;0;0;0;0;0;0
745;0;0;0;8;7;0.538;6;5;0.385;0;0;0;0;0;0;0;0;0;0;0;0
746;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
747;0;0;0;7;7;0.7;3;3;0.3;0;0;0;0;0;0;0;0;0;0;0;0
758;0;0;0;8;7;0.5;7;6;0.429;0;0;0;0;0;0;0;0;0;0;0;0
759;0;0;0;4;4;0.571;3;3;0.429;0;0;0;0;0;0;0;0;0;0;0;0
760;0;0;0;3;2;0.5;2;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
761;0;0;0;2;1;0.059;16;15;0.882;0;0;0;0;0;0;0;0;0;0;0;0
762;0;0;0;12;12;0.857;2;2;0.143;0;0;0;0;0;0;0;0;0;0;0;0
763;0;0;0;2;2;0.333;4;4;0.667;0;0;0;0;0;0;0;0;0;0;0;0
764;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
765;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
766;0;0;0;5;4;0.25;12;11;0.688;0;0;0;0;0;0;0;0;0;0;0;0
767;0;0;0;7;6;0.75;2;1;0.125;0;0;0;0;0;0;0;0;0;0;0;0
768;0;0;0;2;2;0.25;6;6;0.75;0;0;0;0;0;0;0;0;0;0;0;0
769;0;0;0;6;6;0.857;1;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
770;0;0;0;26;26;0.897;3;3;0.103;0;0;0;0;0;0;0;0;0;0;0;0
771;0;0;0;2;2;0.25;6;6;0.75;0;0;0;0;0;0;0;0;0;0;0;0
772;0;0;0;3;2;0.1;18;17;0.85;0;0;0;0;0;0;0;0;0;0;0;0
773;0;0;0;10;8;0.667;4;2;0.167;0;0;0;0;0;0;0;0;0;0;0;0
774;0;0;0;2;1;0.333;2;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
775;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
776;0;0;0;15;14;0.824;3;2;0.118;0;0;0;0;0;0;0;0;0;0;0;0
777;0;0;0;3;2;0.133;13;12;0.8;0;0;0;0;0;0;0;0;0;0;0;0
778;0;0;0;13;13;0.867;2;2;0.133;0;0;0;0;0;0;0;0;0;0;0;0
779;0;0;0;14;13;0.565;10;9;0.391;0;0;0;0;0;0;0;0;0;0;0;0
780;0;0;0;9;8;0.8;2;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0
781;0;0;0;19;18;0.9;2;1;0.05;0;0;0;0;0;0;0;0;0;0;0;0
782;0;0;0;8;8;0.667;4;4;0.333;0;0;0;0;0;0;0;0;0;0;0;0
783;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
784;0;0;0;14;14;0.933;1;1;0.067;0;0;0;0;0;0;0;0;0;0;0;0
785;0;0;0;11;11;0.846;2;2;0.154;0;0;0;0;0;0;0;0;0;0;0;0
786;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
787;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
788;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
789;0;0;0;1;1;0.333;2;2;0.667;0;0;0;0;0;0;0;0;0;0;0;0
790;0;0;0;1;1;0.333;2;2;0.667;0;0;0;0;0;0;0;0;0;0;0;0
791;0;0;0;9;9;0.9;1;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0
792;0;0;0;1;1;0.125;7;7;0.875;0;0;0;0;0;0;0;0;0;0;0;0
793;0;0;0;1;1;0.5;1;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0
794;0;0;0;1;1;0.2;4;4;0.8;0;0;0;0;0;0;0;0;0;0;0;0
795;0;0;0;7;7;0.467;8;8;0.533;0;0;0;0;0;0;0;0;0;0;0;0
796;0;0;0;1;1;0.125;7;7;0.875;0;0;0;0;0;0;0;0;0;0;0;0
797;0;0;0;1;1;0.333;2;2;0.667;0;0;0;0;0;0;0;0;0;0;0;0
798;0;0;0;2;2;0.5;2;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
800;0;0;0;8;8;0.8;2;2;0.2;0;0;0;0;0;0;0;0;0;0;0;0
801;0;0;0;9;9;0.692;4;4;0.308;0;0;0;0;0;0;0;0;0;0;0;0
802;0;0;0;2;2;0.4;3;3;0.6;0;0;0;0;0;0;0;0;0;0;0;0
803;0;0;0;1;0;0;12;11;0.917;0;0;0;0;0;0;0;0;0;0;0;0
804;0;0;0;3;2;0.333;4;3;0.5;0;0;0;0;0;0;0;0;0;0;0;0
805;0;0;0;26;25;0.263;70;69;0.726;0;0;0;0;0;0;0;0;0;0;0;0
806;0;0;0;2;1;0.2;4;3;0.6;0;0;0;0;0;0;0;0;0;0;0;0
807;0;0;0;8;7;0.778;2;1;0.111;0;0;0;0;0;0;0;0;0;0;0;0
808;0;0;0;11;11;0.611;7;7;0.389;0;0;0;0;0;0;0;0;0;0;0;0
809;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
810;0;0;0;3;3;0.6;2;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
811;0;0;0;10;8;0.242;25;23;0.697;0;0;0;0;0;0;0;0;0;0;0;0
812;0;0;0;4;2;0.4;3;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
813;0;0;0;5;5;0.833;1;1;0.167;0;0;0;0;0;0;0;0;0;0;0;0
814;0;0;0;13;12;0.857;2;1;0.071;0;0;0;0;0;0;0;0;0;0;0;0
819;0;0;0;3;2;0.286;5;4;0.571;0;0;0;0;0;0;0;0;0;0;0;0
820;0;0;0;34;33;0.943;2;1;0.029;0;0;0;0;0;0;0;0;0;0;0;0
823;0;0;0;26;25;0.781;7;6;0.188;0;0;0;0;0;0;0;0;0;0;0;0
824;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
825;0;0;0;3;2;0.4;3;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
826;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
827;0;0;0;2;1;0.071;13;12;0.857;0;0;0;0;0;0;0;0;0;0;0;0
828;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
829;0;0;0;9;9;0.818;2;2;0.182;0;0;0;0;0;0;0;0;0;0;0;0
830;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
831;0;0;0;4;3;0.5;3;2;0.333;0;0;0;0;0;0;0;0;0;0;0;0
832;0;0;0;2;1;0.167;5;4;0.667;0;0;0;0;0;0;0;0;0;0;0;0
833;0;0;0;6;5;0.714;2;1;0.143;0;0;0;0;0;0;0;0;0;0;0;0
834;0;0;0;19;18;0.692;8;7;0.269;0;0;0;0;0;0;0;0;0;0;0;0
835;0;0;0;16;16;0.842;3;3;0.158;0;0;0;0;0;0;0;0;0;0;0;0
836;0;0;0;7;7;0.7;3;3;0.3;0;0;0;0;0;0;0;0;0;0;0;0
837;0;0;0;11;10;0.714;4;3;0.214;0;0;0;0;0;0;0;0;0;0;0;0
838;0;0;0;15;14;0.667;7;6;0.286;0;0;0;0;0;0;0;0;0;0;0;0
839;0;0;0;1;1;0.2;4;4;0.8;0;0;0;0;0;0;0;0;0;0;0;0
840;0;0;0;4;3;0.13;20;19;0.826;0;0;0;0;0;0;0;0;0;0;0;0
841;0;0;0;2;1;0.25;3;2;0.5;0;0;0;0;0;0;0;0;0;0;0;0
842;0;0;0;2;2;0.667;1;1;0.333;0;0;0;0;0;0;0;0;0;0;0;0
843;0;0;0;2;1;0.083;11;10;0.833;0;0;0;0;0;0;0;0;0;0;0;0
844;0;0;0;10;10;0.625;6;6;0.375;0;0;0;0;0;0;0;0;0;0;0;0
845;0;0;0;109;109;0.982;2;2;0.018;0;0;0;0;0;0;0;0;0;0;0;0
846;0;0;0;3;2;0.118;15;14;0.824;0;0;0;0;0;0;0;0;0;0;0;0
847;0;0;0;4;4;0.8;1;1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
848;0;0;0;14;14;0.824;3;3;0.176;0;0;0;0;0;0;0;0;0;0;0;0
849;0;0;0;3;3;0.6;2;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0
850;0;0;0;12;12;0.923;1;1;0.077;0;0;0;0;0;0;0;0;0;0;0;0
851;0;0;0;1;0;0;7;6;0.857;0;0;0;0;0;0;0;0;0;0;0;0
852;0;0;0;6;6;0.667;3;3;0.333;0;0;0;0;0;0;0;0;0;0;0;0
853;0;0;0;20;19;0.475;21;20;0.5;0;0;0;0;0;0;0;0;0;0;0;0
854;0;0;0;1;1;0.5;1;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0
855;0;0;0;24;23;0.92;2;1;0.04;0;0;0;0;0;0;0;0;0;0;0;0
856;0;0;0;2;2;0.118;15;15;0.882;0;0;0;0;0;0;0;0;0;0;0;0
857;0;0;0;16;16;0.941;1;1;0.059;0;0;0;0;0;0;0;0;0;0;0;0
858;0;0;0;4;4;0.667;2;2;0.333;0;0;0;0;0;0;0;0;0;0;0;0
859;0;0;0;11;10;0.833;2;1;0.083;0;0;0;0;0;0;0;0;0;0;0;0
860;0;0;0;2;1;0.143;6;5;0.714;0;0;0;0;0;0;0;0;0;0;0;0
861;0;0;0;2;1;0.042;23;22;0.917;0;0;0;0;0;0;0;0;0;0;0;0
862;0;0;0;3;3;0.75;1;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0
863;0;0;0;5;4;0.182;18;17;0.773;0;0;0;0;0;0;0;0;0;0;0;0
