Layer name;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004
187;0.0;0.0;0.0;2.0;2.0;0.125;12.0;12.0;0.75;2.0;2.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;0.0;0.0;0.0;4.0;4.0;0.333;5.0;5.0;0.417;3.0;3.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
189;0.0;0.0;0.0;2.0;1.0;0.25;1.0;1.0;0.25;2.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
190;0.0;0.0;0.0;9.0;8.0;0.333;15.0;14.0;0.583;1.0;1.0;0.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
191;0.0;0.0;0.0;2.0;1.0;0.026;36.0;36.0;0.923;2.0;1.0;0.026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
193;0.0;0.0;0.0;3.0;3.0;0.214;10.0;10.0;0.714;1.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
195;0.0;0.0;0.0;4.0;4.0;0.286;9.0;8.0;0.571;2.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
196;0.0;0.0;0.0;5.0;5.0;0.357;4.0;3.0;0.214;6.0;5.0;0.357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;0.0;0.0;0.0;2.0;2.0;0.125;14.0;13.0;0.812;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200;0.0;0.0;0.0;2.0;1.0;0.05;9.0;9.0;0.45;10.0;9.0;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
201;0.0;0.0;0.0;6.0;6.0;0.5;5.0;5.0;0.417;1.0;1.0;0.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;0.0;0.0;0.0;2.0;2.0;0.087;4.0;3.0;0.13;18.0;17.0;0.739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
208;0.0;0.0;0.0;3.0;3.0;0.375;5.0;4.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
209;0.0;0.0;0.0;3.0;2.0;0.286;4.0;3.0;0.429;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
210;0.0;0.0;0.0;11.0;10.0;0.278;25.0;24.0;0.667;1.0;1.0;0.028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
211;0.0;0.0;0.0;7.0;6.0;0.6;3.0;2.0;0.2;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
212;0.0;0.0;0.0;19.0;19.0;0.559;14.0;14.0;0.412;1.0;1.0;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
213;0.0;0.0;0.0;3.0;2.0;0.182;7.0;6.0;0.545;2.0;2.0;0.182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
215;0.0;0.0;0.0;39.0;39.0;0.75;12.0;12.0;0.231;1.0;1.0;0.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
216;0.0;0.0;0.0;12.0;12.0;0.667;5.0;5.0;0.278;1.0;1.0;0.056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
217;0.0;0.0;0.0;8.0;8.0;0.727;1.0;1.0;0.091;2.0;2.0;0.182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
218;0.0;0.0;0.0;46.0;45.0;0.625;25.0;24.0;0.333;2.0;2.0;0.028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
219;0.0;0.0;0.0;7.0;6.0;0.6;3.0;2.0;0.2;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
220;0.0;0.0;0.0;1.0;1.0;0.053;14.0;14.0;0.737;4.0;4.0;0.211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
221;0.0;0.0;0.0;4.0;4.0;0.444;4.0;4.0;0.444;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
222;0.0;0.0;0.0;5.0;4.0;0.444;3.0;2.0;0.222;3.0;2.0;0.222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224;0.0;0.0;0.0;66.0;66.0;0.943;2.0;2.0;0.029;2.0;2.0;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;0.0;0.0;0.0;30.0;29.0;0.879;2.0;2.0;0.061;2.0;1.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
226;0.0;0.0;0.0;8.0;8.0;0.615;4.0;4.0;0.308;1.0;1.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
227;0.0;0.0;0.0;3.0;3.0;0.333;5.0;5.0;0.556;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
228;0.0;0.0;0.0;2.0;2.0;0.25;1.0;1.0;0.125;5.0;5.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
229;0.0;0.0;0.0;19.0;17.0;0.567;13.0;11.0;0.367;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
230;0.0;0.0;0.0;6.0;6.0;0.207;22.0;22.0;0.759;1.0;1.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;0.0;0.0;0.0;2.0;2.0;0.25;5.0;5.0;0.625;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
232;0.0;0.0;0.0;19.0;19.0;0.679;8.0;8.0;0.286;1.0;1.0;0.036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
233;0.0;0.0;0.0;8.0;8.0;0.615;1.0;0.0;0.0;5.0;4.0;0.308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
234;0.0;0.0;0.0;11.0;11.0;0.55;8.0;8.0;0.4;1.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
235;0.0;0.0;0.0;16.0;16.0;0.667;5.0;5.0;0.208;3.0;3.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
236;0.0;0.0;0.0;8.0;8.0;0.727;2.0;2.0;0.182;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
238;0.0;0.0;0.0;12.0;12.0;0.571;8.0;8.0;0.381;1.0;1.0;0.048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
239;0.0;0.0;0.0;2.0;2.0;0.182;7.0;7.0;0.636;2.0;2.0;0.182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
240;0.0;0.0;0.0;21.0;21.0;0.913;1.0;1.0;0.043;1.0;1.0;0.043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
241;0.0;0.0;0.0;6.0;6.0;0.6;3.0;3.0;0.3;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
242;0.0;0.0;0.0;3.0;3.0;0.333;5.0;5.0;0.556;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
243;0.0;0.0;0.0;9.0;9.0;0.375;14.0;14.0;0.583;1.0;1.0;0.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
244;0.0;0.0;0.0;5.0;5.0;0.5;4.0;4.0;0.4;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
245;0.0;0.0;0.0;40.0;40.0;0.816;8.0;8.0;0.163;1.0;1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
246;0.0;0.0;0.0;2.0;2.0;0.286;4.0;4.0;0.571;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
247;0.0;0.0;0.0;2.0;2.0;0.25;5.0;5.0;0.625;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;0.0;0.0;0.0;35.0;35.0;0.854;5.0;5.0;0.122;1.0;1.0;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
249;0.0;0.0;0.0;51.0;51.0;0.944;2.0;2.0;0.037;1.0;1.0;0.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
250;0.0;0.0;0.0;6.0;6.0;0.3;12.0;12.0;0.6;2.0;2.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251;0.0;0.0;0.0;2.0;2.0;0.5;1.0;1.0;0.25;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;0.0;0.0;0.0;7.0;6.0;0.545;4.0;3.0;0.273;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
253;0.0;0.0;0.0;10.0;10.0;0.125;70.0;69.0;0.863;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254;0.0;0.0;0.0;5.0;5.0;0.385;7.0;7.0;0.538;1.0;1.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255;0.0;0.0;0.0;3.0;3.0;0.333;5.0;5.0;0.556;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256;0.0;0.0;0.0;5.0;5.0;0.625;2.0;2.0;0.25;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257;0.0;0.0;0.0;3.0;3.0;0.3;6.0;6.0;0.6;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
258;0.0;0.0;0.0;13.0;13.0;0.591;8.0;8.0;0.364;1.0;1.0;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
259;0.0;0.0;0.0;10.0;10.0;0.667;4.0;4.0;0.267;1.0;1.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
260;0.0;0.0;0.0;2.0;2.0;0.286;4.0;4.0;0.571;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
261;0.0;0.0;0.0;15.0;15.0;0.833;2.0;2.0;0.111;1.0;1.0;0.056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
262;0.0;0.0;0.0;30.0;30.0;0.882;3.0;3.0;0.088;1.0;1.0;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
263;0.0;0.0;0.0;3.0;3.0;0.429;3.0;3.0;0.429;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
264;0.0;0.0;0.0;43.0;43.0;0.956;1.0;1.0;0.022;1.0;1.0;0.022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
265;0.0;0.0;0.0;2.0;2.0;0.1;17.0;17.0;0.85;1.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
267;0.0;0.0;0.0;50.0;50.0;0.909;4.0;4.0;0.073;1.0;1.0;0.018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
268;0.0;0.0;0.0;4.0;4.0;0.571;2.0;2.0;0.286;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
269;0.0;0.0;0.0;4.0;4.0;0.364;6.0;6.0;0.545;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
270;0.0;0.0;0.0;8.0;7.0;0.636;3.0;2.0;0.182;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
271;0.0;0.0;0.0;14.0;14.0;0.538;11.0;11.0;0.423;1.0;1.0;0.038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
272;0.0;0.0;0.0;11.0;11.0;0.733;3.0;3.0;0.2;1.0;1.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
273;0.0;0.0;0.0;10.0;10.0;0.714;3.0;3.0;0.214;1.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
274;0.0;0.0;0.0;1.0;1.0;0.143;5.0;5.0;0.714;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
275;0.0;0.0;0.0;2.0;1.0;0.143;5.0;4.0;0.571;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
276;0.0;0.0;0.0;1.0;1.0;0.2;2.0;2.0;0.4;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
277;0.0;0.0;0.0;2.0;1.0;0.032;20.0;19.0;0.613;10.0;10.0;0.323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
279;0.0;0.0;0.0;5.0;5.0;0.625;2.0;2.0;0.25;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
280;0.0;0.0;0.0;13.0;13.0;0.722;3.0;3.0;0.167;2.0;2.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
281;0.0;0.0;0.0;8.0;7.0;0.2;20.0;16.0;0.457;11.0;8.0;0.229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
282;0.0;0.0;0.0;4.0;4.0;0.364;7.0;6.0;0.545;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
283;0.0;0.0;0.0;2.0;1.0;0.333;1.0;0.0;0.0;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
284;0.0;0.0;0.0;2.0;1.0;0.2;2.0;1.0;0.2;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
285;0.0;0.0;0.0;3.0;3.0;0.214;10.0;10.0;0.714;1.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
286;0.0;0.0;0.0;6.0;5.0;0.139;31.0;30.0;0.833;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
287;0.0;0.0;0.0;4.0;4.0;0.667;1.0;1.0;0.167;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
288;0.0;0.0;0.0;54.0;54.0;0.947;2.0;2.0;0.035;1.0;1.0;0.018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
289;0.0;0.0;0.0;39.0;38.0;0.884;2.0;2.0;0.047;3.0;2.0;0.047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
290;0.0;0.0;0.0;5.0;5.0;0.455;5.0;5.0;0.455;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
291;0.0;0.0;0.0;2.0;2.0;0.222;6.0;6.0;0.667;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
292;0.0;0.0;0.0;3.0;3.0;0.6;1.0;1.0;0.2;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
293;0.0;0.0;0.0;11.0;10.0;0.769;1.0;1.0;0.077;2.0;1.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
294;0.0;0.0;0.0;8.0;8.0;0.727;2.0;2.0;0.182;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
295;0.0;0.0;0.0;7.0;6.0;0.545;4.0;4.0;0.364;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
297;0.0;0.0;0.0;4.0;4.0;0.571;2.0;2.0;0.286;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
298;0.0;0.0;0.0;22.0;22.0;0.71;7.0;7.0;0.226;2.0;2.0;0.065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
299;0.0;0.0;0.0;47.0;47.0;0.887;5.0;5.0;0.094;1.0;1.0;0.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
300;0.0;0.0;0.0;1.0;1.0;0.091;9.0;9.0;0.818;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
301;0.0;0.0;0.0;27.0;25.0;0.758;7.0;5.0;0.152;1.0;1.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
302;0.0;0.0;0.0;3.0;3.0;0.3;6.0;6.0;0.6;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
303;0.0;0.0;0.0;1.0;1.0;0.091;3.0;3.0;0.273;7.0;7.0;0.636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
304;0.0;0.0;0.0;4.0;4.0;0.4;5.0;5.0;0.5;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
305;0.0;0.0;0.0;5.0;5.0;0.625;2.0;2.0;0.25;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
306;0.0;0.0;0.0;2.0;2.0;0.154;10.0;10.0;0.769;1.0;1.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
307;0.0;0.0;0.0;9.0;9.0;0.818;1.0;1.0;0.091;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
309;0.0;0.0;0.0;2.0;2.0;0.333;3.0;3.0;0.5;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
310;0.0;0.0;0.0;14.0;14.0;0.636;7.0;7.0;0.318;1.0;1.0;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
312;0.0;0.0;0.0;2.0;2.0;0.5;1.0;1.0;0.25;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
313;0.0;0.0;0.0;38.0;38.0;0.864;5.0;5.0;0.114;1.0;1.0;0.023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
314;0.0;0.0;0.0;3.0;2.0;0.154;8.0;8.0;0.615;3.0;2.0;0.154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
315;0.0;0.0;0.0;19.0;19.0;0.826;1.0;1.0;0.043;3.0;3.0;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
316;0.0;0.0;0.0;18.0;16.0;0.593;10.0;8.0;0.296;1.0;1.0;0.037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
318;0.0;0.0;0.0;10.0;9.0;0.692;2.0;2.0;0.154;2.0;1.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319;0.0;0.0;0.0;27.0;25.0;0.833;4.0;3.0;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
320;0.0;0.0;0.0;26.0;25.0;0.714;7.0;7.0;0.2;3.0;2.0;0.057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
321;0.0;0.0;0.0;5.0;4.0;0.267;10.0;10.0;0.667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
323;0.0;0.0;0.0;4.0;4.0;0.25;6.0;6.0;0.375;6.0;6.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
324;0.0;0.0;0.0;54.0;54.0;0.857;8.0;8.0;0.127;1.0;1.0;0.016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
328;0.0;0.0;0.0;4.0;3.0;0.273;8.0;7.0;0.636;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
332;0.0;0.0;0.0;16.0;15.0;0.714;5.0;4.0;0.19;1.0;1.0;0.048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
335;0.0;0.0;0.0;10.0;9.0;0.562;4.0;4.0;0.25;3.0;2.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
336;0.0;0.0;0.0;12.0;12.0;0.857;1.0;1.0;0.071;1.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
337;0.0;0.0;0.0;16.0;15.0;0.75;3.0;2.0;0.1;2.0;2.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
339;0.0;0.0;0.0;5.0;5.0;0.294;11.0;11.0;0.647;1.0;1.0;0.059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
340;0.0;0.0;0.0;19.0;19.0;0.864;2.0;2.0;0.091;1.0;1.0;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
341;0.0;0.0;0.0;10.0;10.0;0.5;9.0;9.0;0.45;1.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
342;0.0;0.0;0.0;3.0;3.0;0.25;8.0;8.0;0.667;1.0;1.0;0.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
343;0.0;0.0;0.0;20.0;20.0;0.645;10.0;10.0;0.323;1.0;1.0;0.032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
344;0.0;0.0;0.0;9.0;9.0;0.75;2.0;2.0;0.167;1.0;1.0;0.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
345;0.0;0.0;0.0;35.0;35.0;0.66;17.0;17.0;0.321;1.0;1.0;0.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
346;0.0;0.0;0.0;8.0;8.0;0.571;5.0;5.0;0.357;1.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
347;0.0;0.0;0.0;6.0;6.0;0.545;4.0;4.0;0.364;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
348;0.0;0.0;0.0;5.0;5.0;0.167;24.0;24.0;0.8;1.0;1.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
349;0.0;0.0;0.0;5.0;5.0;0.455;5.0;5.0;0.455;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
350;0.0;0.0;0.0;17.0;16.0;0.889;2.0;1.0;0.056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
351;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
352;0.0;0.0;0.0;27.0;27.0;0.9;3.0;3.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
353;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
354;0.0;0.0;0.0;9.0;8.0;0.667;4.0;3.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
355;0.0;0.0;0.0;27.0;26.0;0.897;3.0;2.0;0.069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
356;0.0;0.0;0.0;40.0;40.0;0.976;1.0;1.0;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
357;0.0;0.0;0.0;4.0;4.0;0.667;2.0;2.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
358;0.0;0.0;0.0;3.0;2.0;0.133;13.0;12.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
359;0.0;0.0;0.0;7.0;7.0;0.778;2.0;2.0;0.222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
360;0.0;0.0;0.0;5.0;5.0;0.714;2.0;2.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
363;0.0;0.0;0.0;2.0;2.0;0.333;4.0;4.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
364;0.0;0.0;0.0;8.0;8.0;0.471;9.0;9.0;0.529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
365;0.0;0.0;0.0;9.0;8.0;0.5;8.0;7.0;0.438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
366;0.0;0.0;0.0;9.0;9.0;0.474;10.0;10.0;0.526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
367;0.0;0.0;0.0;25.0;25.0;0.893;3.0;3.0;0.107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
368;0.0;0.0;0.0;5.0;4.0;0.4;6.0;5.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
370;0.0;0.0;0.0;1.0;1.0;0.2;4.0;4.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
